IDA*;2;5.3125;3.390625;3.390625;18.84375;50.765625;2.6940298507462686;22.0
IDA*;3;9.5;4.03125;4.03125;93.75;358.46875;3.8236666666666665;25.0
IDA*;4;13.125;4.5;4.5;383.125;1923.9375;5.021696574225122;97.0
IDA*;5;29.5;8.125;8.125;5257.0;32834.375;6.245838881491345;916.0
IDA*;6;39.75;8.25;8.25;55988.75;424428.75;7.580607711370588;7967.0
