BrFS;2;5.3125;3.390625;3.390625;13.203125;21.609375;1.6366863905325444;100.0
BrFS;3;9.53125;3.96875;3.96875;67.90625;185.59375;2.733087896916705;68.0
BrFS;4;13.375;4.4375;4.4375;240.5;1321.9375;5.496621621621622;329.0
BrFS;5;29.5;7.875;7.875;2054.0;17963.625;8.745679162609543;5001.0
BrFS;6;39.75;8.0;8.0;6866.75;147712.25;21.511231659809955;100637.0
