DFS;2;9.4375;5.90625;5.90625;10.734375;15.296875;1.4250363901018923;18.0
DFS;3;37.90625;16.21875;16.21875;34.4375;59.625;1.7313974591651542;90.0
DFS;4;250.8125;82.125;82.125;92.625;263.8125;2.848178137651822;64.0
DFS;5;666.625;170.375;170.375;183.625;668.25;3.639210347174949;352.0
DFS;6;2154.75;442.25;442.25;461.25;2176.0;4.717615176151762;5450.0
